bus_id,battery_capacity,initial_soc,max_soc,min_soc,assigned_route,source
FULLBUS01293,300,0.849,0.9,0.2,1484,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01294,300,0.801,0.9,0.2,1484,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01295,300,0.765,0.9,0.2,1484,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01296,300,0.847,0.9,0.2,1484,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01297,300,0.79,0.9,0.2,1484,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01298,300,0.849,0.9,0.2,1484,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01299,300,0.873,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01300,300,0.736,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01301,300,0.726,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01302,300,0.831,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01303,300,0.77,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01304,300,0.83,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01305,300,0.787,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01306,300,0.723,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01307,300,0.836,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01308,300,0.725,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01309,300,0.789,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01310,300,0.732,0.9,0.2,1482,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01311,300,0.765,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01312,300,0.83,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01313,300,0.819,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01314,300,0.857,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01315,300,0.84,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01316,300,0.804,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01317,300,0.779,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01318,300,0.736,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01319,300,0.874,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01320,300,0.815,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01321,300,0.734,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01322,300,0.873,0.9,0.2,2006870,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01323,300,0.844,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01324,300,0.737,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01325,300,0.827,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01326,300,0.793,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01327,300,0.851,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01328,300,0.782,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01329,300,0.864,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01330,300,0.742,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01331,300,0.88,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01332,300,0.803,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01333,300,0.722,0.9,0.2,1247,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01334,300,0.833,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01335,300,0.766,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01336,300,0.799,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01337,300,0.733,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01338,300,0.871,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01339,300,0.817,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01340,300,0.721,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01341,300,0.822,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01342,300,0.778,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01343,300,0.754,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01344,300,0.872,0.9,0.2,1000340,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01345,300,0.856,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01346,300,0.748,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01347,300,0.815,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01348,300,0.803,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01349,300,0.851,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01350,300,0.857,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01351,300,0.842,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01352,300,0.791,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01353,300,0.818,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01354,300,0.726,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01355,300,0.722,0.9,0.2,2006408,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01356,300,0.74,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01357,300,0.761,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01358,300,0.793,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01359,300,0.832,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01360,300,0.874,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01361,300,0.805,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01362,300,0.852,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01363,300,0.727,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01364,300,0.82,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01365,300,0.84,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01366,300,0.731,0.9,0.2,1179,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01367,300,0.83,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01368,300,0.876,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01369,300,0.762,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01370,300,0.777,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01371,300,0.781,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01372,300,0.793,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01373,300,0.829,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01374,300,0.84,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01375,300,0.831,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01376,300,0.731,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01377,300,0.733,0.9,0.2,2008454,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01378,300,0.778,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01379,300,0.862,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01380,300,0.834,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01381,300,0.79,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01382,300,0.729,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01383,300,0.852,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01384,300,0.748,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01385,300,0.81,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01386,300,0.757,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01387,300,0.771,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01388,300,0.724,0.9,0.2,1053,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01389,300,0.768,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01390,300,0.748,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01391,300,0.84,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01392,300,0.782,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01393,300,0.787,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01394,300,0.867,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01395,300,0.843,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01396,300,0.825,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01397,300,0.852,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01398,300,0.789,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01399,300,0.797,0.9,0.2,2001270,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01400,300,0.79,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01401,300,0.79,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01402,300,0.817,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01403,300,0.837,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01404,300,0.73,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01405,300,0.832,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01406,300,0.837,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01407,300,0.851,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01408,300,0.816,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01409,300,0.787,0.9,0.2,1214,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01410,300,0.79,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01411,300,0.829,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01412,300,0.762,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01413,300,0.771,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01414,300,0.78,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01415,300,0.855,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01416,300,0.778,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01417,300,0.737,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01418,300,0.744,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01419,300,0.753,0.9,0.2,2006573,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01420,300,0.862,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01421,300,0.871,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01422,300,0.853,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01423,300,0.753,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01424,300,0.755,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01425,300,0.826,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01426,300,0.779,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01427,300,0.766,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01428,300,0.808,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01429,300,0.768,0.9,0.2,2003771,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01430,300,0.803,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01431,300,0.819,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01432,300,0.853,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01433,300,0.829,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01434,300,0.73,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01435,300,0.84,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01436,300,0.877,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01437,300,0.756,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01438,300,0.8,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01439,300,0.88,0.9,0.2,2006681,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01440,300,0.785,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01441,300,0.836,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01442,300,0.864,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01443,300,0.818,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01444,300,0.751,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01445,300,0.875,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01446,300,0.862,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01447,300,0.794,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01448,300,0.757,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01449,300,0.778,0.9,0.2,2010962,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01450,300,0.794,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01451,300,0.744,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01452,300,0.838,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01453,300,0.748,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01454,300,0.77,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01455,300,0.844,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01456,300,0.81,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01457,300,0.757,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01458,300,0.862,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01459,300,0.873,0.9,0.2,2001361,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01460,300,0.833,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01461,300,0.846,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01462,300,0.809,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01463,300,0.854,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01464,300,0.747,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01465,300,0.809,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01466,300,0.766,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01467,300,0.744,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01468,300,0.762,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01469,300,0.72,0.9,0.2,2006904,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01470,300,0.778,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01471,300,0.725,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01472,300,0.737,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01473,300,0.798,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01474,300,0.844,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01475,300,0.828,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01476,300,0.75,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01477,300,0.763,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01478,300,0.751,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01479,300,0.832,0.9,0.2,1317,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01480,300,0.809,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01481,300,0.788,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01482,300,0.824,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01483,300,0.793,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01484,300,0.856,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01485,300,0.786,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01486,300,0.74,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01487,300,0.853,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01488,300,0.855,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01489,300,0.875,0.9,0.2,2003211,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01490,300,0.742,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01491,300,0.735,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01492,300,0.866,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01493,300,0.733,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01494,300,0.743,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01495,300,0.823,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01496,300,0.863,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01497,300,0.861,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01498,300,0.723,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01499,300,0.801,0.9,0.2,1410,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01500,300,0.728,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01501,300,0.826,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01502,300,0.861,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01503,300,0.761,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01504,300,0.753,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01505,300,0.734,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01506,300,0.869,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01507,300,0.817,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01508,300,0.8,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01509,300,0.845,0.9,0.2,2003045,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01510,300,0.845,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01511,300,0.767,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01512,300,0.775,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01513,300,0.78,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01514,300,0.727,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01515,300,0.817,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01516,300,0.727,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01517,300,0.723,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01518,300,0.859,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01519,300,0.789,0.9,0.2,2006309,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01520,300,0.779,0.9,0.2,2009115,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01521,300,0.861,0.9,0.2,2009115,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01522,300,0.725,0.9,0.2,2009115,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01523,300,0.782,0.9,0.2,2009115,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01524,300,0.758,0.9,0.2,2009115,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01525,300,0.787,0.9,0.2,2009115,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
FULLBUS01526,300,0.865,0.9,0.2,2009115,Full e-bus coverage scenario; route assignment weighted by selected GTFS trip frequency
