bus_id,battery_capacity,initial_soc,max_soc,min_soc,assigned_route,source
HKBUS00948,300,0.843,0.9,0.2,2006609,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00949,300,0.743,0.9,0.2,1638,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00950,300,0.759,0.9,0.2,2001469,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00951,300,0.785,0.9,0.2,1027,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00952,300,0.847,0.9,0.2,1092,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00953,300,0.777,0.9,0.2,8168,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00954,300,0.867,0.9,0.2,1593,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00955,300,0.827,0.9,0.2,1179,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00956,300,0.794,0.9,0.2,2001002,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00957,300,0.877,0.9,0.2,1884,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00958,300,0.874,0.9,0.2,8239,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00959,300,0.776,0.9,0.2,1528,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00960,300,0.786,0.9,0.2,1114,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00961,300,0.875,0.9,0.2,1114,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00962,300,0.877,0.9,0.2,1669,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00963,300,0.744,0.9,0.2,1750,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00964,300,0.829,0.9,0.2,1600,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00965,300,0.798,0.9,0.2,1871,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00966,300,0.838,0.9,0.2,2009576,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00967,300,0.8,0.9,0.2,1879,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00968,300,0.852,0.9,0.2,2003570,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00969,300,0.867,0.9,0.2,2003606,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00970,300,0.836,0.9,0.2,2008593,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00971,300,0.817,0.9,0.2,1059,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00972,300,0.821,0.9,0.2,2004825,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00973,300,0.851,0.9,0.2,1992,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00974,300,0.819,0.9,0.2,2008631,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00975,300,0.759,0.9,0.2,2001233,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00976,300,0.867,0.9,0.2,2009115,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00977,300,0.728,0.9,0.2,2006609,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00978,300,0.792,0.9,0.2,8225,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00979,300,0.738,0.9,0.2,2005649,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00980,300,0.817,0.9,0.2,2005326,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00981,300,0.857,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00982,300,0.863,0.9,0.2,1973,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00983,300,0.738,0.9,0.2,2008850,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00984,300,0.798,0.9,0.2,1314,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00985,300,0.747,0.9,0.2,2007995,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00986,300,0.859,0.9,0.2,1001,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00987,300,0.815,0.9,0.2,8093,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00988,300,0.875,0.9,0.2,1640,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00989,300,0.73,0.9,0.2,2007563,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00990,300,0.772,0.9,0.2,1249,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00991,300,0.874,0.9,0.2,2006680,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00992,300,0.817,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00993,300,0.773,0.9,0.2,2005322,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00994,300,0.811,0.9,0.2,2009115,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00995,300,0.798,0.9,0.2,2006441,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00996,300,0.782,0.9,0.2,2008629,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00997,300,0.836,0.9,0.2,1053,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00998,300,0.858,0.9,0.2,2008093,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00999,300,0.735,0.9,0.2,2003472,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01000,300,0.741,0.9,0.2,8409,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01001,300,0.731,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01002,300,0.87,0.9,0.2,2007368,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01003,300,0.728,0.9,0.2,1284,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01004,300,0.798,0.9,0.2,2000996,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01005,300,0.869,0.9,0.2,1000340,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01006,300,0.863,0.9,0.2,2003211,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01007,300,0.83,0.9,0.2,2003505,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01008,300,0.812,0.9,0.2,1993,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01009,300,0.729,0.9,0.2,1313,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01010,300,0.839,0.9,0.2,1528,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01011,300,0.768,0.9,0.2,1796,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01012,300,0.745,0.9,0.2,1461,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01013,300,0.806,0.9,0.2,2005291,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01014,300,0.749,0.9,0.2,1884,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01015,300,0.744,0.9,0.2,1000296,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01016,300,0.726,0.9,0.2,2004329,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01017,300,0.763,0.9,0.2,1993,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01018,300,0.864,0.9,0.2,1197,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01019,300,0.745,0.9,0.2,2004825,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01020,300,0.772,0.9,0.2,1028,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01021,300,0.836,0.9,0.2,2008003,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01022,300,0.737,0.9,0.2,1462,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01023,300,0.758,0.9,0.2,1687,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01024,300,0.854,0.9,0.2,1983,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01025,300,0.787,0.9,0.2,2003685,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01026,300,0.796,0.9,0.2,8595,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01027,300,0.783,0.9,0.2,1862,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01028,300,0.836,0.9,0.2,1289,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01029,300,0.821,0.9,0.2,2003685,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01030,300,0.866,0.9,0.2,2005329,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01031,300,0.86,0.9,0.2,1634,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01032,300,0.761,0.9,0.2,2000988,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01033,300,0.837,0.9,0.2,2007464,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01034,300,0.87,0.9,0.2,1879,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01035,300,0.813,0.9,0.2,1884,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01036,300,0.828,0.9,0.2,2001001,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01037,300,0.783,0.9,0.2,2003671,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01038,300,0.804,0.9,0.2,2003604,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01039,300,0.728,0.9,0.2,2008002,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01040,300,0.811,0.9,0.2,2003801,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01041,300,0.817,0.9,0.2,2005484,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01042,300,0.741,0.9,0.2,2001006,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01043,300,0.759,0.9,0.2,1678,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01044,300,0.822,0.9,0.2,2001007,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01045,300,0.737,0.9,0.2,1357,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01046,300,0.767,0.9,0.2,2001890,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01047,300,0.853,0.9,0.2,1871,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01048,300,0.78,0.9,0.2,2001033,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01049,300,0.748,0.9,0.2,1580,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01050,300,0.76,0.9,0.2,2000511,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01051,300,0.75,0.9,0.2,1336,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01052,300,0.859,0.9,0.2,1032,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01053,300,0.794,0.9,0.2,2010071,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01054,300,0.766,0.9,0.2,2007438,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01055,300,0.851,0.9,0.2,2004068,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01056,300,0.858,0.9,0.2,2003801,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01057,300,0.73,0.9,0.2,1010,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01058,300,0.781,0.9,0.2,1410,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01059,300,0.824,0.9,0.2,2008587,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01060,300,0.763,0.9,0.2,2007266,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01061,300,0.87,0.9,0.2,1035,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01062,300,0.829,0.9,0.2,1991,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01063,300,0.739,0.9,0.2,2008058,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01064,300,0.787,0.9,0.2,2009117,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01065,300,0.878,0.9,0.2,2004825,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01066,300,0.762,0.9,0.2,1997,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01067,300,0.781,0.9,0.2,2008289,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01068,300,0.848,0.9,0.2,1773,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01069,300,0.869,0.9,0.2,2001326,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01070,300,0.729,0.9,0.2,2008227,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01071,300,0.759,0.9,0.2,2005748,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01072,300,0.821,0.9,0.2,1528,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01073,300,0.762,0.9,0.2,2000989,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01074,300,0.743,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01075,300,0.842,0.9,0.2,1000304,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01076,300,0.757,0.9,0.2,1042,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01077,300,0.857,0.9,0.2,1745,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01078,300,0.799,0.9,0.2,1000601,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01079,300,0.774,0.9,0.2,1319,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01080,300,0.778,0.9,0.2,1462,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01081,300,0.81,0.9,0.2,1314,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01082,300,0.727,0.9,0.2,1876,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01083,300,0.747,0.9,0.2,1529,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01084,300,0.773,0.9,0.2,1314,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01085,300,0.779,0.9,0.2,2006680,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01086,300,0.857,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01087,300,0.81,0.9,0.2,1769,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01088,300,0.84,0.9,0.2,2007993,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01089,300,0.848,0.9,0.2,2001270,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01090,300,0.739,0.9,0.2,2003966,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01091,300,0.772,0.9,0.2,1000557,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01092,300,0.834,0.9,0.2,2004825,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01093,300,0.767,0.9,0.2,1538,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01094,300,0.726,0.9,0.2,2003209,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01095,300,0.721,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01096,300,0.808,0.9,0.2,2003339,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01097,300,0.817,0.9,0.2,1102,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01098,300,0.774,0.9,0.2,2009247,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01099,300,0.729,0.9,0.2,2005947,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01100,300,0.874,0.9,0.2,2003606,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01101,300,0.768,0.9,0.2,1983,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01102,300,0.786,0.9,0.2,1993,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01103,300,0.761,0.9,0.2,2006870,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01104,300,0.726,0.9,0.2,2007993,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01105,300,0.829,0.9,0.2,1555,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01106,300,0.87,0.9,0.2,1000350,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01107,300,0.874,0.9,0.2,1319,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01108,300,0.826,0.9,0.2,8638,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01109,300,0.744,0.9,0.2,2008589,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01110,300,0.825,0.9,0.2,1482,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01111,300,0.847,0.9,0.2,1000250,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01112,300,0.788,0.9,0.2,1462,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01113,300,0.725,0.9,0.2,2004762,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01114,300,0.772,0.9,0.2,1059,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01115,300,0.797,0.9,0.2,1871,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01116,300,0.861,0.9,0.2,1000444,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01117,300,0.83,0.9,0.2,2008454,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS01118,300,0.879,0.9,0.2,1994,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
